CNPJ_FUNDO,DIAS_OPERADOS,RETORNO_MEDIO_DIARIO,VOLATILIDADE_RISCO
31.961.612/0001-74,102,0.000275968580,0.0007243652394
32.073.525/0001-43,102,0.000603679838,0.005831498521
30.102.367/0001-87,102,0.000226733072,0.003804279432
47.388.421/0001-03,102,0.000361138445,0.003739279743
35.780.039/0001-53,102,0.001833565063,0.01626860261
04.103.968/0001-02,102,-0.000266335891,0.008376457605
24.552.905/0001-32,102,0.000504192223,1.577973384e-05
31.611.455/0001-77,102,0.000365822481,0.0005447935389
44.162.086/0001-24,102,0.000493963640,1.843908891e-05
12.412.826/0001-47,102,0.000483374785,0.0001546576865
41.574.684/0001-12,102,0.000650012072,4.92138192e-05
29.197.177/0001-01,102,0.002038366255,0.02085812348
05.100.213/0001-09,102,-0.000074974636,0.0111968124
14.120.488/0001-03,102,0.000452130086,0.0001290465032
05.756.488/0001-03,102,0.000662419563,0.001808550525
20.726.027/0001-73,102,0.000381323129,0.00105140953
48.122.257/0001-42,102,0.000520739087,0.0001100727032
34.702.572/0001-34,102,0.000389373200,0.005710519328
21.888.703/0001-78,102,0.000436929186,0.0004176050766
05.586.710/0001-69,102,0.000102360689,0.009630943931
37.567.202/0001-20,102,0.000274227203,0.001476545292
10.583.909/0001-73,102,0.000509511586,6.077005842e-05
32.388.058/0001-40,102,0.000462980916,2.229349681e-05
23.601.467/0001-92,102,0.000311494191,0.001609219997
37.227.754/0001-99,102,0.000480694766,0.000299434467
05.084.445/0001-10,102,0.000499887109,0.0006350110235
39.958.357/0001-12,102,0.000307746991,0.001693039279
03.555.959/0001-81,102,0.002122944679,0.02078233769
34.633.510/0001-18,102,0.000307844164,0.003927079831
31.533.145/0001-81,102,0.000961944358,0.01281131785
11.228.311/0001-29,102,0.000497868100,0.01273573359
42.773.936/0001-03,102,0.000553106469,0.0006539434226
13.574.572/0001-26,102,0.000237632007,0.01084476367
21.024.134/0001-12,102,0.000262682997,0.001377033769
08.927.305/0001-55,102,0.000459608441,5.343220003e-05
45.683.352/0001-27,102,0.000500825025,2.179449472e-05
41.721.869/0001-02,102,0.000641031675,0.002437413793
30.492.962/0001-76,102,0.000616445243,4.453088816e-05
37.532.786/0001-06,102,0.000515283684,0.0001266885946
36.729.859/0001-83,102,-0.000687008740,0.007482287819
42.860.743/0001-81,102,0.000807787721,0.01383581772
10.583.957/0001-61,102,0.000491624600,2.574878638e-05
36.620.364/0001-11,102,0.000337071534,0.00362973415
07.672.392/0001-84,102,0.000269872732,0.001167225342
11.701.985/0001-07,102,0.000574258683,0.0002295364895
23.215.039/0001-21,102,0.000502771549,1.240967365e-05
24.572.771/0001-11,102,0.000759371856,0.002697232285
26.323.943/0001-49,102,0.000653815912,0.002897389687
02.020.528/0001-58,102,0.000629881016,0.01021304416
30.509.221/0001-50,102,0.000494042509,0.0001130575075
01.271.827/0001-00,102,0.000505520162,0.0001492548157
08.749.127/0001-10,102,0.000868937466,0.01761974222
27.932.683/0001-71,102,0.001242715926,0.0104536661
32.757.330/0001-12,102,0.000252106519,0.001226416732
00.819.915/0001-23,102,0.000481835751,4.152107898e-05
04.222.368/0001-55,102,0.000390382682,0.003612667436
09.463.987/0001-55,102,0.000870845571,0.002701626362
36.954.526/0001-58,102,0.000505292399,0
36.498.149/0001-90,102,0.000092977456,0.00439470784
30.624.599/0001-03,102,0.000274809262,0.002438168985
30.566.208/0001-33,102,0.001329666606,0.01122235158
17.420.064/0001-44,102,-0.000112178123,0.001809342146
36.380.409/0001-28,102,0.000588214595,0.01169827641
29.236.579/0001-78,102,0.000250167673,0.002940182137
44.704.993/0001-58,102,0.000908629950,0.01295285841
38.318.335/0001-25,102,0.000079731614,0.01006582441
01.063.897/0001-65,102,0.000828745926,0.01370180349
68.670.512/0001-07,102,-0.000397982501,0.02345511545
21.946.695/0001-79,102,0.000293451029,0.0007840835415
32.387.983/0001-57,102,0.000824606549,0.01301585322
14.171.578/0001-15,102,0.000579017065,4.472135955e-06
37.552.975/0001-32,102,0.000216913373,0.01407428737
36.416.567/0001-90,102,0.000952528427,0.01564217686
17.329.489/0001-42,102,0.000393057459,0.007029161685
15.586.796/0001-83,102,0.000451086748,0.003345553915
37.235.773/0001-67,102,0.000970395095,0.009444394899
13.106.983/0001-97,102,0.001303703069,0.01087334351
23.215.008/0001-70,102,0.000499968184,6.086871117e-05
32.295.829/0001-55,102,0.000640818330,0.01272097315
32.225.663/0001-09,102,0.000343158515,0.001027734401
36.013.900/0001-10,102,0.000595308367,6.456004957e-05
26.718.267/0001-02,102,0.000657471412,0.0003428046091
32.387.924/0001-89,102,0.000504462778,7.901898506e-05
35.591.455/0001-03,102,0.000161400455,0.003949735561
11.714.770/0001-12,102,0.000236232337,0.001545574327
09.522.470/0001-90,102,0.000930415344,0.003024720318
33.160.049/0001-60,102,0.000439118610,0.0005337209008
06.124.241/0001-29,102,0.000498121028,3.736308338e-05
45.443.651/0001-94,102,0.000641492749,0.003387211685
41.033.759/0001-58,102,0.002507945908,0.03554343668
21.347.643/0001-86,102,0.000165247642,0.008756493362
31.008.653/0001-40,102,0.000229717169,0.005740345547
48.107.119/0001-94,102,0.000535379292,0.001035870166
32.743.384/0001-29,102,0.000423385901,0.003582288235
01.823.373/0001-25,102,0.000424240133,0.004958187471
04.887.986/0001-14,102,-0.002965355708,0.01733959832
28.797.765/0001-13,102,0.000129644342,0.004000794671
41.081.041/0001-37,102,0.000403256098,0.005973404892
34.109.945/0001-68,102,0.000378188823,0.01309239558
47.512.805/0001-88,102,0.000818617595,0.0007495198463
13.083.185/0001-97,102,0.000491330058,0.003081590985
24.140.275/0001-99,102,0.000407117449,0.0026921783
21.743.480/0001-50,102,0.000506577029,2.791057147e-05
44.345.564/0001-31,102,0.000336339571,0.00479492367
29.546.256/0001-80,102,0.000232487425,0.01115461779
04.857.834/0001-79,102,0.000497009921,1.341640786e-05
31.120.420/0001-35,102,0.000337879088,0.0007769414392
23.951.048/0001-80,102,0.000348344639,0.001624386038
43.104.026/0001-92,102,0.000527268880,0.0006986823312
03.737.200/0001-10,102,0.000392049081,0.001235479664
34.799.129/0001-23,102,0.000490519021,0.000218034401
41.326.368/0001-21,102,0.001062681765,0.005832042953
13.327.340/0001-73,102,0.001131968793,0.004289347037
28.581.109/0001-89,102,0.000069143802,0.001649930908
01.375.954/0001-41,102,0.000504392898,6.188699379e-05
44.836.125/0001-21,102,0.000549984397,0.01254619373
47.628.957/0001-40,102,0.000470505977,0.0002249866663
26.587.503/0001-07,102,0.000301183018,0.01262911703
28.912.489/0001-97,102,0.000137473930,0.0038936628
41.907.819/0001-14,102,0.000279100052,0.002589612519
26.759.909/0001-11,102,0.000408949332,0.0009168331364
06.865.916/0001-90,102,0.000484383295,0.0001950564021
04.892.367/0001-18,102,-0.002936059491,0.01716257102
28.588.902/0001-00,102,-0.000047389705,0.01067046484
08.018.849/0001-02,102,0.000032514618,0.01127070211
28.075.078/0001-94,102,0.000345822656,0.001551733224
37.379.364/0001-34,102,-0.000728087144,0.02483117148
30.056.853/0001-06,102,0.000362528335,0.0007573004688
11.802.604/0001-78,102,0.000629063590,0.003436690123
19.496.576/0001-10,102,0.000777337502,0.008542877735
11.858.554/0001-40,102,0.000325465127,0.0008077666742
28.903.657/0001-88,102,0.000582371751,5.744562647e-06
44.271.670/0001-18,102,-0.000314337446,0.02075630254
00.832.696/0001-12,102,0.000456510759,0.0002462194143
24.038.672/0001-54,102,0.000219012000,0.001671023938
21.307.581/0001-89,102,0.000500733224,3.1591138e-05
04.521.982/0001-18,102,-0.000287363561,0.008560553428
03.168.062/0001-03,102,-0.000274775896,0.01163768959
42.520.416/0001-80,102,-0.001127413118,0.01978601582
35.650.636/0001-63,102,0.000277802100,0.002143795466
34.123.529/0001-14,102,0.000174862106,0.01478927459
32.784.859/0001-25,102,0.000769985586,0.008397981305
34.231.958/0001-05,102,0.000326860825,0.001695532955
37.299.026/0001-92,102,0.000319604061,0.001000531359
17.899.612/0001-60,102,0.000516143772,4.447471192e-05
40.811.669/0001-88,102,0.000426338779,0.007052042896
42.101.922/0001-35,102,0.000282279495,0.009832028733
41.884.595/0001-72,102,0.000405264322,0.002039550196
39.958.195/0001-12,102,0.000268666216,0.002283130307
06.893.041/0001-30,102,0.000499516889,0.0001854993261
24.140.256/0001-62,102,0.000641849053,0.003603642185
34.831.155/0001-91,102,0.000082946254,0.00914810095
28.069.700/0001-51,102,0.000599249213,0.001505913676
18.770.648/0001-02,102,0.000457435344,0.009834758868
27.865.070/0001-69,102,0.000209216276,0.01199320812
41.682.289/0001-53,102,0.000620757008,0.003523211887
03.737.211/0001-08,102,0.000478319881,5.767148342e-05
11.447.136/0001-60,102,0.000423001380,0.0003009933554
12.154.412/0001-65,102,0.000126150297,0.002636600273
11.858.506/0001-52,102,0.000293779784,0.001151835058
40.209.182/0001-20,102,0.000297124000,0.006869847742
14.799.785/0001-19,102,-0.000115273196,0.005367232807
32.745.426/0001-60,102,0.000425554766,0.003701748776
46.472.095/0001-47,102,0.001050032399,0.004570051969
35.727.628/0001-78,102,0.000771414432,0.01234527971
00.280.302/0001-60,102,0.000503425695,7.720103626e-05
37.591.444/0001-59,102,0.001271273183,0.009558312822
20.226.388/0001-50,102,0.000355825885,0.004264959554
07.111.384/0001-69,102,0.000712290142,0.001810602662
41.360.127/0001-07,102,0.000264690855,0.0009767701879
07.187.570/0001-81,102,0.000460691060,3.195309062e-05
05.786.944/0001-50,102,0.000496486927,0.0007509860185
33.784.218/0001-33,102,0.000224477612,0.001424427253
44.417.227/0001-02,102,0.000297943029,0.001178904576
04.828.795/0001-81,102,0.000676186072,0.001241366586
23.731.760/0001-74,102,-0.000300152219,0.008471893472
08.080.680/0001-02,102,0.000690914220,0.001811790551
09.075.575/0001-48,102,0.001077215745,0.01220716142
19.670.848/0001-56,102,0.000425433777,0.0002991688486
34.475.424/0001-24,102,0.000868775907,0.002690454794
73.232.530/0001-39,102,0.000813225428,0.0139152646
21.646.715/0001-96,102,-0.000922860577,0.009399580682
32.889.197/0001-58,102,0.000448407823,0.001309611775
30.521.961/0001-02,102,0.000136357927,0.001800098886
09.488.688/0001-75,102,0.000501486291,1.389244399e-05
38.032.741/0001-27,102,-0.000620739677,0.008648800379
17.627.210/0001-07,102,0.000517572420,4.868264578e-05
40.102.191/0001-17,102,0.000626929647,0.006262315227
26.434.293/0001-09,102,0.000484147852,0.0001826116097
02.887.948/0001-36,102,0.000355611136,0.0006652488256
24.215.286/0001-90,102,0.000739576887,0.007858744874
34.626.199/0001-80,102,-0.000042682338,0.004562107298
13.896.161/0001-57,102,0.000412010500,0.007942394664
14.213.331/0001-14,102,0.001115942799,0.009654299301
37.243.770/0001-75,102,0.000276412932,0.002178479286
41.672.409/0001-31,102,0.000331412068,0.01236120014
41.853.494/0001-34,102,0.000381957646,0.004251693545
26.859.577/0001-47,102,0.000139635601,0.00275674881
28.767.162/0001-79,102,0.000322412952,0.0006791906949
27.619.898/0001-37,102,0.000302772652,0.002337070388
10.397.618/0001-90,102,0.000438339958,5.360037313e-05
23.731.781/0001-90,102,0.000414991566,0.001686701515
29.148.672/0001-20,102,0.000325516596,0.01259641203
19.488.768/0001-84,102,0.000104401115,0.00113469996
37.406.920/0001-14,102,0.000370542717,3.148015248e-05
17.335.646/0001-22,102,0.001073143679,0.01508202254
34.617.276/0001-35,102,0.000686873115,0.001975433117
40.575.794/0001-36,102,0.000381180421,0.003610845607
32.295.478/0001-82,102,0.000421420167,0.0001646784746
42.868.965/0001-40,102,-0.000108871963,0.007118268329
28.647.981/0001-82,102,-0.000023400682,0.003943710943
06.084.858/0001-68,102,0.000237461987,0.0119171132
03.859.784/0001-04,102,0.002100702223,0.02086718963
37.331.342/0001-02,102,0.000018528443,0.01144389671
04.899.128/0001-90,102,0.000442665016,0.0002207804339
41.707.420/0001-90,102,0.000226843782,0.001774151065
32.300.395/0001-34,102,0.000530286316,0.0007545475465
39.413.178/0001-08,102,0.000501798280,0.003327880106
18.316.558/0001-46,102,0.000460766796,0.00019250974
17.249.227/0001-78,102,0.000436944638,0.01211886261
42.730.441/0001-99,102,0.001045248669,0.01009990851
10.756.685/0001-54,102,0.000793464654,0.01699413831
43.508.091/0001-83,102,0.000012335740,0.00489209679
35.816.893/0001-22,102,0.000511747367,2.137755833e-05
31.523.678/0001-82,102,0.000232166223,0.001612769357
09.518.581/0001-22,102,0.000988349974,0.002859997203
08.915.927/0001-63,102,0.000506247934,1.539480432e-05
09.274.058/0001-06,102,0.000389233067,0.0009802657803
22.100.009/0001-07,102,0.000105179696,0.0009405418651
40.319.218/0001-28,102,-0.000812246675,0.008454157084
02.661.339/0001-64,102,0.000391553742,0.001189903357
36.517.750/0001-82,102,0.000224646220,0.001034144574
04.881.687/0001-72,102,-0.002979449793,0.01731408918
27.011.904/0001-79,102,0.000638232336,0.0009603067218
36.352.596/0001-36,102,0.002283386399,0.01152426779
13.401.215/0001-66,102,0.000458169582,0.00993816799
30.493.739/0001-43,102,0.000307257137,0.001012612957
07.967.080/0001-06,102,0.000434844494,0.003452475923
34.525.068/0001-06,102,0.000347767327,0.0168297199
04.882.637/0001-00,102,-0.002985854005,0.01731540782
46.331.415/0001-49,102,0.001272144409,0.01066749099
32.388.002/0001-96,102,0.000634275150,0.002010631493
47.562.268/0001-80,102,0.000886694197,0.002521600087
46.929.791/0001-30,102,0.000024752515,0.003111783251
09.324.673/0001-71,102,0.000494436882,2.128379665e-05
26.386.653/0001-44,102,0.000258039252,0.002033635661
34.246.402/0001-92,102,-0.000080428638,0.001971390372
42.774.627/0001-40,102,0.000567627489,0.0002811369773
30.910.762/0001-96,102,0.000587647718,8.959352655e-05
42.190.534/0001-78,102,-0.000155445230,0.007867822825
34.218.763/0001-25,102,0.000430695906,0.01525310683
32.669.660/0001-56,102,0.000243472733,0.01254878476
16.892.116/0001-12,102,0.000532678285,0.001134413505
18.185.821/0001-05,102,0.000221260281,0.007590875707
23.668.524/0001-50,102,0.000512237501,7.012132343e-05
26.882.932/0001-07,102,0.000229157151,0.003807497472
07.686.658/0001-48,102,0.000100611091,0.01183813976
31.525.127/0001-58,102,0.001983193204,0.01023927854
40.920.980/0001-65,102,0.000486633747,0.00731482898
40.063.775/0001-20,102,0.000482634076,0.0001419013742
37.927.641/0001-04,102,0.001562425158,0.01624397907
00.885.760/0001-23,102,0.000442442236,1.857417562e-05
32.162.706/0001-46,102,0.000226930994,0.002057404676
27.945.462/0001-38,102,0.000426066806,0.003468604763
04.887.951/0001-85,102,-0.002980669774,0.01731779666
32.999.416/0001-51,102,0.000690496560,0.00195672507
30.282.320/0001-42,102,-0.001441618918,0.01085899392
31.006.892/0001-61,102,0.000609365177,0.01081321229
08.875.004/0001-25,102,0.000650056063,0.01106080892
15.116.638/0001-60,102,0.001125935765,0.00937284786
38.376.759/0001-46,102,0.000554521229,0.002706911155
34.109.663/0001-60,102,0.000195898012,0.009022246561
31.024.343/0001-10,102,0.000303358607,0.002362122562
23.565.803/0001-99,102,0.000300194467,0.002411127122
11.052.478/0001-81,102,0.000099492084,0.004734729137
03.721.554/0001-76,102,0.000486043401,0.0001117273467
22.654.439/0001-70,102,0.000331835262,0.002677347381
39.816.790/0001-13,102,0.001196875168,0.009492753657
05.775.723/0001-86,102,0.000480859409,3.605551275e-06
32.291.899/0001-35,102,0.000415581609,0.003570057703
12.987.743/0001-86,102,0.002010105695,0.02279341168
41.423.592/0001-31,102,0.000769119940,0.002624047637
24.592.505/0001-50,102,0.000510268880,0.004527374626
17.012.208/0001-23,102,0.000206969430,0.001873894341
37.443.756/0001-15,84,-0.012481715442,0.1104100371
30.910.553/0001-42,102,0.000269449803,0.0007197603768
42.592.390/0001-86,102,0.000437611758,1.417744688e-05
33.422.090/0001-68,102,0.000696331004,0.00175496923
41.969.176/0001-33,102,0.000210850878,0.002095087826
39.959.828/0001-07,102,-0.000346707792,0.002819211947
18.690.918/0001-75,102,0.000246720677,0.01198656331
32.835.611/0001-46,102,0.000292018191,0.0007647659773
36.976.640/0001-89,102,0.000526449643,0.00438223208
09.577.098/0001-19,102,0.000189514929,0.01243525412
41.710.702/0001-46,102,0.000350340766,0.002306196436
34.706.586/0001-26,102,0.000650830576,0.0128509065
32.485.610/0001-19,102,0.000532941070,0.00238788756
37.893.251/0001-52,102,0.000330069730,0.004087879279
06.275.894/0001-09,102,0.000517082890,0.0002556032081
45.343.227/0001-78,102,0.000423339874,0.00253435258
25.079.446/0001-84,102,-0.000402945250,0.0091722138
24.048.538/0001-34,102,0.000579799689,0.001817331835
19.324.345/0001-29,102,0.000451350717,0.0003280030488
41.610.584/0001-02,102,0.000353768035,0.004251244994
34.218.661/0001-00,102,-0.003167537482,0.02357285169
34.258.751/0001-24,102,0.001210148570,0.01361727888
09.181.287/0001-78,102,0.000496346141,5.805170109e-05
41.835.883/0001-37,102,0.000607020671,0.005672571198
07.892.311/0001-51,102,0.000402458226,0.000441578985
22.918.359/0001-85,102,0.000480673482,0.002330209433
37.527.569/0001-10,102,0.000307405923,0.008753193589
12.682.783/0001-10,102,0.000566906279,0.001174307881
04.874.802/0001-81,102,0.000513612438,7.17565328e-05
17.759.799/0001-05,102,0.001162164254,0.009563194602
35.847.505/0001-70,102,0.001252513336,0.009551841184
14.504.196/0001-66,102,0.000534071534,0.001171859207
46.997.468/0001-01,102,0.000762934654,0.003993749867
28.320.756/0001-37,102,0.000175791807,0.001040342732
30.520.809/0001-05,102,0.000320057530,0.009646413427
06.175.696/0001-73,102,0.000504966878,1.574801575e-05
31.188.723/0001-90,102,-0.002252818682,0.0177442263
22.791.154/0001-81,102,0.000676493034,0.01085666864
07.663.554/0001-18,102,0.000213103103,0.00127600431
46.246.532/0001-04,102,0.000579420887,0.01255620683
05.069.379/0001-00,102,0.000380878951,0.001215353035
23.272.391/0001-07,102,0.000314576370,0.001003660301
28.549.930/0001-18,102,0.000046279205,0.001861940654
09.620.860/0001-00,102,0.000477687775,0.0001985648509
28.651.424/0001-35,102,0.000266810643,0.001241960547
39.573.883/0001-64,102,-0.000547912705,0.0147251275
36.350.666/0001-17,102,0.000297800665,0.01221899529
33.611.046/0001-04,102,0.000285020572,0.00169263227
13.401.224/0001-57,102,0.000415889220,0.00994071094
31.455.879/0001-90,102,0.000492757440,0.0001939046157
32.246.789/0001-51,102,0.001247996555,0.008489671666
36.347.678/0001-92,102,0.000954458067,0.01761241792
25.307.052/0001-36,102,0.000582825443,2.410394159e-05
35.488.313/0001-15,102,0.000655580453,0.01109573242
32.862.354/0001-31,102,0.000169545560,0.002214841304
29.979.814/0001-00,102,0.000270891588,0.006891066826
15.477.891/0001-49,102,0.000509965238,2.805352028e-05
04.061.762/0001-59,102,0.000460657936,4.795831523e-06
33.150.614/0001-09,102,0.000251528126,0.002948486391
12.839.769/0001-87,102,0.000400499051,0.0004107054906
46.328.680/0001-78,102,0.000500800864,2.179449472e-05
28.797.748/0001-86,102,0.000428625484,0.002567777054
31.594.549/0001-85,102,0.000453294337,0.0001923486418
40.905.548/0001-03,102,0.000613832882,0.0005108512504
01.114.310/0001-08,102,0.000452649309,8.324061509e-05
09.814.233/0001-00,102,0.000883522332,0.00269393671
32.683.817/0001-06,102,0.000880142602,0.01264195835
02.733.791/0001-94,102,0.000474130526,0.0001320037878
37.067.209/0001-82,102,0.000070282493,0.001636184586
34.488.907/0001-63,102,0.000200283224,0.0008575330897
41.075.713/0001-00,102,0.000181633361,0.003114738031
31.690.157/0001-10,102,-0.000583315517,0.0129499505
06.077.638/0001-07,102,0.000496287954,0.0002055893966
35.618.055/0001-44,102,0.000049793176,0.004044908281
41.610.479/0001-65,102,0.000613097150,6.993568474e-05
26.262.571/0001-98,102,0.000263157307,0.001521485458
10.590.125/0001-72,102,-0.000548326883,0.02211881174
33.270.025/0001-64,102,-0.000524552905,0.01149700191
38.596.762/0001-75,102,0.001469954590,0.009330607269
43.917.493/0001-31,102,0.000226354641,0.001152344133
24.669.263/0001-56,102,-0.000012560953,0.001814518945
28.254.520/0001-40,102,-0.000633223145,0.003379794668
31.820.924/0001-68,102,0.000140703779,0.001782259801
34.617.263/0001-66,102,0.000248558964,0.002112333544
07.351.138/0001-84,102,0.000465665094,2.628687886e-05
15.626.322/0001-18,102,0.000739630134,0.007880719193
30.102.264/0001-17,102,0.000508280167,3.59722115e-05
13.077.418/0001-49,102,0.000500166095,7.368174808e-05
14.120.511/0001-51,102,0.000694998878,0.001762078318
36.348.138/0001-23,102,-0.000201899192,0.01019474546
47.192.024/0001-53,102,0.000373316242,0.002070527228
20.008.080/0001-39,102,0.000126556111,0.003660585745
40.226.075/0001-00,102,-0.000105636847,0.005011700809
19.320.686/0001-26,102,0.000473549441,3.544009029e-05
01.624.111/0001-31,102,0.000476385397,1.414213562e-06
41.409.879/0001-07,102,0.000270463121,0.003030186793
05.629.893/0001-52,102,0.000478963881,4.022437072e-05
45.823.918/0001-79,102,0.000500735670,2.151743479e-05
06.916.397/0001-42,102,0.000099096300,0.01080479259
21.347.655/0001-00,102,-0.000426512587,0.01229819422
32.102.131/0001-76,102,0.000271276334,0.0007812125191
34.738.254/0001-23,102,0.000314519919,0.001912600586
36.619.844/0001-62,102,0.000932615173,0.01157207406
14.507.699/0001-95,102,0.000271962944,0.01192560263
24.623.392/0001-03,102,0.001972870453,0.01381459543
01.627.516/0001-23,102,0.000487236227,0
37.279.388/0001-11,102,0.000645496184,0.002393422654
34.774.662/0001-30,102,0.000609273991,0.002291418993
33.599.991/0001-20,102,0.000393825110,0.001091783403
34.309.551/0001-53,102,0.000487693688,0.00639664412
05.902.521/0001-58,102,0.000385247206,0.0006653097023
30.773.649/0001-06,102,-0.000399771522,0.008567009688
11.435.287/0001-07,102,0.000477061348,9.053176238e-05
30.797.425/0001-34,102,0.000708842934,0.01233896791
37.452.759/0001-15,102,0.000508960682,0.0001181016511
34.287.172/0001-00,102,0.000296532835,0.0024140698
24.193.691/0001-55,102,0.000133452028,0.004029938461
43.985.426/0001-54,102,-0.000259246023,0.004820921904
18.418.874/0001-29,102,0.000499663218,1.646207763e-05
41.902.590/0001-25,102,0.000291144997,0.008746306535
10.347.228/0001-06,102,0.000495192422,6.446704585e-05
38.013.106/0001-00,102,0.000288578507,0.0008979498872
35.578.709/0001-53,102,0.000035447666,0.009281808337
17.816.013/0001-36,102,0.000426044947,0.002523176569
07.371.945/0001-69,102,0.000443800062,3.822302971e-05
47.612.663/0001-20,102,0.000488031960,0.0001659427612
30.618.614/0001-00,102,0.000576686643,0.0003958610867
10.859.917/0001-08,102,0.000497398202,2.615339366e-05
10.225.692/0001-20,102,0.000233256395,0.002127862543
12.287.682/0001-44,102,0.000261294845,0.01155529857
34.246.534/0001-14,102,0.000160309684,0.0009385824418
31.036.754/0001-25,102,0.000428704929,0.0007832279362
32.245.930/0001-00,102,0.000532763860,0.0004871396104
18.489.908/0001-76,102,0.000133773601,0.003999595355
42.888.828/0001-78,102,-0.000034971427,0.0002963410198
08.154.725/0001-46,102,0.000795483721,0.01492184935
47.610.707/0001-83,102,0.000513178401,0.0001757754249
17.429.959/0001-40,102,0.000262013806,0.00205672531
35.939.801/0001-00,102,0.000212433283,0.001869087745
03.925.892/0001-20,102,0.002115653043,0.02084953254
24.022.566/0001-82,102,0.000742578327,0.002157571783
06.235.449/0001-15,102,0.000501012038,0.0001117273467
28.798.135/0001-63,102,0.000494951491,0.007144801117
30.887.116/0001-55,102,0.000575536739,0.004239530399
30.353.549/0001-20,102,0.000439137646,0.0004975379383
38.593.923/0001-77,102,-0.000612916301,0.008588492534
36.014.054/0001-53,102,0.000857472554,0.01324290655
34.425.904/0001-80,102,0.000285765804,0.002680045895
36.368.646/0001-73,102,0.000515102388,6.298412498e-05
28.140.746/0001-10,102,0.000634774325,0.008407194538
03.897.077/0001-02,102,-0.000157202152,0.01163271525
06.035.405/0001-41,102,0.001704944222,0.01355520269
27.782.888/0001-18,102,0.000698389700,0.002009271261
41.778.182/0001-03,102,0.000640380395,1.389244399e-05
17.397.804/0001-79,102,0.000511440962,0.007155726308
35.780.086/0001-05,102,-0.000277488031,0.01259059482
34.054.923/0001-48,102,0.000840801284,0.002733887159
36.671.748/0001-63,102,0.000116955460,0.002527120496
26.822.061/0001-28,102,0.000776850724,0.008334712533
19.831.126/0001-36,102,0.001590403012,0.01189019184
43.422.262/0001-57,102,0.001415702025,0.01101477771
34.246.448/0001-01,102,0.000506737491,1.860107524e-05
38.049.303/0001-71,102,0.000316327592,0.009620381437
41.514.301/0001-10,102,-0.000075268840,0.00622389211
11.447.072/0001-06,102,0.000884747087,0.01275852993
35.820.586/0001-15,102,0.001321924094,0.005617970541
11.447.124/0001-36,102,0.000490008893,0.0001876859078
05.983.641/0001-27,102,0.000430976517,2.002498439e-05
30.556.940/0001-22,102,-0.000547674484,0.00779612718
10.788.023/0001-66,102,0.000055825329,0.007899683221
39.959.025/0001-52,102,0.000485307964,0.001232088065
32.888.589/0001-00,102,0.000134651633,0.002460530024
28.581.166/0001-68,102,0.000068395613,0.001652977616
21.053.369/0001-32,102,0.000266235644,0.001814353604
31.820.901/0001-53,102,0.000383077134,0.0006641054133
27.826.059/0001-90,102,0.000181832651,0.001479010142
17.419.784/0001-90,102,0.000348096861,0.001591615531
42.869.954/0001-85,102,-0.000085437009,4.901020302e-05
34.687.428/0001-76,102,0.000458653623,0.000352839907
22.344.843/0001-48,102,0.000432149360,0.0002633856488
10.292.302/0001-34,102,0.001354990266,0.03731149785
34.774.642/0001-60,102,0.000608883316,0.002286223086
37.843.177/0001-60,102,-0.000939942030,0.01744920901
37.204.800/0001-34,102,-0.000110001981,0.01120769013
10.586.901/0001-60,102,0.000260506699,0.001418972516
10.237.439/0001-96,102,0.000605817698,0.005274858766
36.249.375/0001-37,102,-0.000443458567,0.01056399626
38.443.675/0001-88,102,0.001204387113,0.01344553629
36.874.628/0001-63,102,0.000133576887,0.00397607759
04.305.193/0001-40,102,-0.000416953233,0.008219688376
14.171.644/0001-57,102,0.000261057417,0.0009744808874
37.737.684/0001-19,102,0.000353440030,0.001858628527
06.234.268/0001-74,102,-0.000098976635,0.01253345966
38.163.681/0001-81,102,0.000251100608,0.003152266486
46.328.987/0001-79,102,0.000500812909,2.181742423e-05
32.669.614/0001-57,102,0.000755830007,0.008411465746
23.732.231/0001-95,102,-0.000542894571,0.007899266485
31.552.388/0001-67,102,0.000937443827,0.01154236037
16.566.519/0001-71,102,0.000843200591,0.01127129842
03.218.183/0001-04,102,0.000504922762,0.001170740364
30.068.141/0001-07,102,0.000502398827,0
05.222.536/0001-75,102,0.000485509273,0.0004815703479
32.312.678/0001-04,102,0.000301418593,0.0006451635452
14.508.652/0001-46,102,0.000434253440,1e-06
36.729.755/0001-79,102,0.000588432434,0.000161613737
01.214.092/0001-75,102,0.000532685334,0.0009278922351
08.973.948/0001-35,102,0.001133270224,0.01537433449
03.919.892/0001-17,102,0.002139634876,0.02066131358
15.674.503/0001-10,102,-0.000067620880,0.001973959979
10.577.503/0001-88,102,0.001116336757,0.004275480675
37.895.324/0001-45,102,0.001043026091,0.01460705083
26.846.429/0001-98,102,-0.000536193932,0.01137306529
41.898.926/0001-23,102,0.000102627632,0.002550959427
29.011.158/0001-49,102,0.000505808742,0.0001997398308
02.908.347/0001-62,102,0.000443699347,2.958039892e-05
21.144.666/0001-93,102,0.000291420447,0.002015063771
03.914.671/0001-56,102,0.002095880594,0.02084626369
07.187.542/0001-64,102,0.000518873520,6.527633568e-05
12.565.182/0001-27,102,0.000531557386,0.003425679495
32.246.546/0001-13,102,0.000079847475,0.01228691113
02.895.694/0001-06,102,0.000424462140,0.01203965652
36.400.100/0001-52,102,-0.000252631180,0.004289088481
05.073.650/0001-80,102,0.000484668802,0.0001117362967
